model_id,iuid,weight
193747,HK_20_F0HKG05BVF,0.186000
193747,HK_20_F0HKG070CK,0.030000
193752,HK_20_F00000JP5X,0.039000
193752,HK_20_F00000MC3V,0.142000
193752,HK_20_F00000TX82,0.030000
193752,HK_20_F0GBR04D2K,0.173000
193752,HK_20_F0GBR04MRF,0.097000
193752,HK_20_F0GBR04MRX,0.269000
193752,HK_20_F0HKG05BUU,0.034000
193752,HK_20_F0HKG05BVF,0.186000
193752,HK_20_F0HKG070CK,0.030000
193757,HK_20_F00000JP5X,0.039000
193757,HK_20_F00000MC3V,0.142000
193757,HK_20_F00000VTAH,0.030000
193757,HK_20_F0GBR04D2K,0.173000
193757,HK_20_F0GBR04MRF,0.097000
193757,HK_20_F0GBR04MRX,0.269000
193757,HK_20_F0HKG05BUU,0.034000
193757,HK_20_F0HKG05BVF,0.186000
193757,HK_20_F0HKG070CK,0.030000
193738,HK_20_F0000002PO,0.030000
193738,HK_20_F00000JP5X,0.046000
193738,HK_20_F00000MC3V,0.142000
193738,HK_20_F0GBR04D2K,0.173000
193738,HK_20_F0GBR04MRF,0.114000
193738,HK_20_F0GBR04MRX,0.269000
193738,HK_20_F0HKG05BUU,0.040000
193738,HK_20_F0HKG05BVF,0.186000
193743,HK_20_F0000002PO,0.030000
193743,HK_20_F00000JP5X,0.039000
193743,HK_20_F00000MC3V,0.142000
193743,HK_20_F0GBR04D2K,0.173000
193743,HK_20_F0GBR04MRF,0.097000
193743,HK_20_F0GBR04MRX,0.269000
193743,HK_20_F0GBR053E5,0.030000
193743,HK_20_F0HKG05BUU,0.034000
193743,HK_20_F0HKG05BVF,0.186000
193748,HK_20_F0000002PO,0.030000
193748,HK_20_F00000JP5X,0.039000
193748,HK_20_F00000MC3V,0.142000
193748,HK_20_F0GBR04D2K,0.173000
193748,HK_20_F0GBR04MRF,0.097000
193748,HK_20_F0GBR04MRX,0.269000
193748,HK_20_F0GBR053DP,0.030000
193748,HK_20_F0HKG05BUU,0.034000
193748,HK_20_F0HKG05BVF,0.186000
193753,HK_20_F0000002PO,0.030000
193753,HK_20_F00000JP5X,0.039000
193753,HK_20_F00000MC3V,0.142000
193753,HK_20_F00000TX82,0.030000
193753,HK_20_F0GBR04D2K,0.173000
193753,HK_20_F0GBR04MRF,0.097000
193753,HK_20_F0GBR04MRX,0.269000
193753,HK_20_F0HKG05BUU,0.034000
193753,HK_20_F0HKG05BVF,0.186000
193758,HK_20_F0000002PO,0.030000
193758,HK_20_F00000JP5X,0.039000
193758,HK_20_F00000MC3V,0.142000
193758,HK_20_F00000VTAH,0.030000
193758,HK_20_F0GBR04D2K,0.173000
193758,HK_20_F0GBR04MRF,0.097000
193758,HK_20_F0GBR04MRX,0.269000
193758,HK_20_F0HKG05BUU,0.034000
193758,HK_20_F0HKG05BVF,0.186000
193759,HK_20_F0000002PO,0.031000
193759,HK_20_F00000JP5X,0.030000
193759,HK_20_F00000MC3V,0.124000
193759,HK_20_F00000Y909,0.084000
193759,HK_20_F0GBR04D2K,0.151000
193759,HK_20_F0GBR04JV5,0.052000
193759,HK_20_F0GBR04MRF,0.092000
193759,HK_20_F0GBR04MRX,0.209000
193759,HK_20_F0HKG05BUU,0.034000
193759,HK_20_F0HKG05BVF,0.162000
193759,HK_20_F0HKG070CK,0.031000
193764,HK_20_F0000002PO,0.030000
193764,HK_20_F00000JP5X,0.030000
193764,HK_20_F00000MC3V,0.124000
193764,HK_20_F00000Y909,0.084000
193764,HK_20_F0GBR04D2K,0.151000
193764,HK_20_F0GBR04JV5,0.052000
193764,HK_20_F0GBR04MRF,0.068000
193764,HK_20_F0GBR04MRX,0.209000
193764,HK_20_F0GBR053E5,0.030000
193764,HK_20_F0HKG05BUU,0.030000
193764,HK_20_F0HKG05BVF,0.162000
193764,HK_20_F0HKG070CK,0.030000
193769,HK_20_F0000002PO,0.030000
193769,HK_20_F00000JP5X,0.030000
193769,HK_20_F00000MC3V,0.124000
193769,HK_20_F00000Y909,0.084000
193769,HK_20_F0GBR04D2K,0.151000
193769,HK_20_F0GBR04JV5,0.052000
193769,HK_20_F0GBR04MRF,0.068000
193769,HK_20_F0GBR04MRX,0.209000
193769,HK_20_F0GBR053DP,0.030000
193769,HK_20_F0HKG05BUU,0.030000
193769,HK_20_F0HKG05BVF,0.162000
193769,HK_20_F0HKG070CK,0.030000
193774,HK_20_F0000002PO,0.030000
193774,HK_20_F00000JP5X,0.030000
193774,HK_20_F00000MC3V,0.124000
193774,HK_20_F00000TX82,0.030000
193774,HK_20_F00000Y909,0.084000
193774,HK_20_F0GBR04D2K,0.151000
193774,HK_20_F0GBR04JV5,0.052000
193774,HK_20_F0GBR04MRF,0.067000
193774,HK_20_F0GBR04MRX,0.210000
193774,HK_20_F0HKG05BUU,0.030000
193774,HK_20_F0HKG05BVF,0.162000
193774,HK_20_F0HKG070CK,0.030000
193779,HK_20_F0000002PO,0.030000
193779,HK_20_F00000JP5X,0.030000
193779,HK_20_F00000MC3V,0.124000
193779,HK_20_F00000VTAH,0.030000
193779,HK_20_F00000Y909,0.084000
193779,HK_20_F0GBR04D2K,0.151000
193779,HK_20_F0GBR04JV5,0.052000
193779,HK_20_F0GBR04MRF,0.068000
193779,HK_20_F0GBR04MRX,0.209000
193779,HK_20_F0HKG05BUU,0.030000
193779,HK_20_F0HKG05BVF,0.162000
193779,HK_20_F0HKG070CK,0.030000
193760,HK_20_F0000002PO,0.030000
193760,HK_20_F00000JP5X,0.030000
193760,HK_20_F00000MC3V,0.124000
193760,HK_20_F00000Y909,0.084000
193760,HK_20_F0GBR04D2K,0.151000
193760,HK_20_F0GBR04JV5,0.052000
193760,HK_20_F0GBR04MRF,0.098000
193760,HK_20_F0GBR04MRX,0.209000
193760,HK_20_F0HKG05BUU,0.030000
193760,HK_20_F0HKG05BVF,0.162000
193760,HK_20_F0HKG070CK,0.030000
193765,HK_20_F0000002PO,0.030000
193765,HK_20_F00000JP5X,0.030000
193765,HK_20_F00000MC3V,0.124000
193765,HK_20_F00000Y909,0.084000
193765,HK_20_F0GBR04D2K,0.151000
193765,HK_20_F0GBR04JV5,0.049000
193765,HK_20_F0GBR04MRF,0.071000
193765,HK_20_F0GBR04MRX,0.209000
193765,HK_20_F0GBR053E5,0.030000
193765,HK_20_F0HKG05BUU,0.030000
193765,HK_20_F0HKG05BVF,0.162000
193765,HK_20_F0HKG070CK,0.030000
193770,HK_20_F0000002PO,0.030000
193770,HK_20_F00000JP5X,0.030000
193770,HK_20_F00000MC3V,0.124000
193770,HK_20_F00000Y909,0.084000
193770,HK_20_F0GBR04D2K,0.151000
193770,HK_20_F0GBR04JV5,0.049000
193770,HK_20_F0GBR04MRF,0.071000
193770,HK_20_F0GBR04MRX,0.209000
193770,HK_20_F0GBR053DP,0.030000
193770,HK_20_F0HKG05BUU,0.030000
193770,HK_20_F0HKG05BVF,0.162000
193770,HK_20_F0HKG070CK,0.030000
193775,HK_20_F0000002PO,0.030000
193775,HK_20_F00000JP5X,0.030000
193775,HK_20_F00000MC3V,0.124000
193775,HK_20_F00000TX82,0.030000
193775,HK_20_F00000Y909,0.084000
193775,HK_20_F0GBR04D2K,0.151000
193775,HK_20_F0GBR04JV5,0.049000
193775,HK_20_F0GBR04MRF,0.071000
193775,HK_20_F0GBR04MRX,0.209000
193775,HK_20_F0HKG05BUU,0.030000
193775,HK_20_F0HKG05BVF,0.162000
193775,HK_20_F0HKG070CK,0.030000
193780,HK_20_F0000002PO,0.030000
193780,HK_20_F00000JP5X,0.030000
193780,HK_20_F00000MC3V,0.124000
193780,HK_20_F00000VTAH,0.030000
193780,HK_20_F00000Y909,0.084000
193780,HK_20_F0GBR04D2K,0.151000
193780,HK_20_F0GBR04JV5,0.049000
193780,HK_20_F0GBR04MRF,0.071000
193780,HK_20_F0GBR04MRX,0.209000
193780,HK_20_F0HKG05BUU,0.030000
193780,HK_20_F0HKG05BVF,0.162000
193780,HK_20_F0HKG070CK,0.030000
193761,HK_20_F0000002PO,0.031000
193761,HK_20_F00000JP5X,0.039000
193761,HK_20_F00000MC3V,0.124000
193761,HK_20_F00000Y909,0.084000
193761,HK_20_F0GBR04D2K,0.151000
193761,HK_20_F0GBR04JV5,0.052000
193761,HK_20_F0GBR04MRF,0.088000
193761,HK_20_F0GBR04MRX,0.209000
193761,HK_20_F0HKG05BUU,0.030000
193761,HK_20_F0HKG05BVF,0.162000
193761,HK_20_F0HKG070CK,0.030000
193766,HK_20_F0000002PO,0.030000
193766,HK_20_F00000JP5X,0.034000
193766,HK_20_F00000MC3V,0.124000
193766,HK_20_F00000Y909,0.084000
193766,HK_20_F0GBR04D2K,0.151000
193766,HK_20_F0GBR04JV5,0.052000
193766,HK_20_F0GBR04MRF,0.063000
193766,HK_20_F0GBR04MRX,0.210000
193766,HK_20_F0GBR053E5,0.030000
193766,HK_20_F0HKG05BUU,0.030000
193766,HK_20_F0HKG05BVF,0.162000
193766,HK_20_F0HKG070CK,0.030000
193771,HK_20_F0000002PO,0.030000
193771,HK_20_F00000JP5X,0.034000
193771,HK_20_F00000MC3V,0.124000
193771,HK_20_F00000Y909,0.084000
193771,HK_20_F0GBR04D2K,0.151000
193771,HK_20_F0GBR04JV5,0.052000
193771,HK_20_F0GBR04MRF,0.063000
193771,HK_20_F0GBR04MRX,0.210000
193771,HK_20_F0GBR053DP,0.030000
193771,HK_20_F0HKG05BUU,0.030000
193771,HK_20_F0HKG05BVF,0.162000
193771,HK_20_F0HKG070CK,0.030000
193776,HK_20_F0000002PO,0.030000
193776,HK_20_F00000JP5X,0.034000
193776,HK_20_F00000MC3V,0.124000
193776,HK_20_F00000TX82,0.030000
193776,HK_20_F00000Y909,0.084000
193776,HK_20_F0GBR04D2K,0.151000
193776,HK_20_F0GBR04JV5,0.052000
193776,HK_20_F0GBR04MRF,0.063000
193776,HK_20_F0GBR04MRX,0.210000
193776,HK_20_F0HKG05BUU,0.030000
193776,HK_20_F0HKG05BVF,0.162000
193776,HK_20_F0HKG070CK,0.030000
193781,HK_20_F0000002PO,0.030000
193781,HK_20_F00000JP5X,0.034000
193781,HK_20_F00000MC3V,0.124000
193781,HK_20_F00000VTAH,0.030000
193781,HK_20_F00000Y909,0.084000
193781,HK_20_F0GBR04D2K,0.151000
193781,HK_20_F0GBR04JV5,0.052000
193781,HK_20_F0GBR04MRF,0.063000
193781,HK_20_F0GBR04MRX,0.210000
193781,HK_20_F0HKG05BUU,0.030000
193781,HK_20_F0HKG05BVF,0.162000
193781,HK_20_F0HKG070CK,0.030000
193762,HK_20_F0000002PO,0.030000
193762,HK_20_F00000JP5X,0.030000
193762,HK_20_F00000MC3V,0.124000
193762,HK_20_F00000Y909,0.084000
193762,HK_20_F0GBR04D2K,0.151000
193762,HK_20_F0GBR04JV5,0.052000
193762,HK_20_F0GBR04MRF,0.074000
193762,HK_20_F0GBR04MRX,0.209000
193762,HK_20_F0HKG05BUU,0.030000
193762,HK_20_F0HKG05BVF,0.162000
193762,HK_20_F0HKG070CK,0.054000
193767,HK_20_F0000002PO,0.030000
193767,HK_20_F00000JP5X,0.030000
193767,HK_20_F00000MC3V,0.124000
193767,HK_20_F00000Y909,0.084000
193767,HK_20_F0GBR04D2K,0.151000
193767,HK_20_F0GBR04JV5,0.052000
193767,HK_20_F0GBR04MRF,0.050000
193767,HK_20_F0GBR04MRX,0.209000
193767,HK_20_F0GBR053E5,0.030000
193767,HK_20_F0HKG05BUU,0.030000
193767,HK_20_F0HKG05BVF,0.162000
193767,HK_20_F0HKG070CK,0.048000
193772,HK_20_F0000002PO,0.030000
193772,HK_20_F00000JP5X,0.030000
193772,HK_20_F00000MC3V,0.124000
193772,HK_20_F00000Y909,0.084000
193772,HK_20_F0GBR04D2K,0.151000
193772,HK_20_F0GBR04JV5,0.052000
193772,HK_20_F0GBR04MRF,0.050000
193772,HK_20_F0GBR04MRX,0.209000
193772,HK_20_F0GBR053DP,0.030000
193772,HK_20_F0HKG05BUU,0.030000
193772,HK_20_F0HKG05BVF,0.162000
193772,HK_20_F0HKG070CK,0.048000
193777,HK_20_F0000002PO,0.030000
193777,HK_20_F00000JP5X,0.030000
193777,HK_20_F00000MC3V,0.124000
193777,HK_20_F00000TX82,0.030000
193777,HK_20_F00000Y909,0.084000
193777,HK_20_F0GBR04D2K,0.151000
193777,HK_20_F0GBR04JV5,0.052000
193777,HK_20_F0GBR04MRF,0.049000
193777,HK_20_F0GBR04MRX,0.209000
193777,HK_20_F0HKG05BUU,0.030000
193777,HK_20_F0HKG05BVF,0.162000
193777,HK_20_F0HKG070CK,0.049000
193782,HK_20_F0000002PO,0.030000
193782,HK_20_F00000JP5X,0.030000
193782,HK_20_F00000MC3V,0.124000
193782,HK_20_F00000VTAH,0.030000
193782,HK_20_F00000Y909,0.084000
193782,HK_20_F0GBR04D2K,0.151000
193782,HK_20_F0GBR04JV5,0.052000
193782,HK_20_F0GBR04MRF,0.050000
193782,HK_20_F0GBR04MRX,0.209000
193782,HK_20_F0HKG05BUU,0.030000
193782,HK_20_F0HKG05BVF,0.162000
193782,HK_20_F0HKG070CK,0.048000
193763,HK_20_F0000002PO,0.051000
193763,HK_20_F00000JP5X,0.030000
193763,HK_20_F00000MC3V,0.124000
193763,HK_20_F00000Y909,0.084000
193763,HK_20_F0GBR04D2K,0.151000
193763,HK_20_F0GBR04JV5,0.052000
193763,HK_20_F0GBR04MRF,0.076000
193763,HK_20_F0GBR04MRX,0.210000
193763,HK_20_F0HKG05BUU,0.030000
193763,HK_20_F0HKG05BVF,0.162000
193763,HK_20_F0HKG070CK,0.030000
193768,HK_20_F0000002PO,0.030000
193768,HK_20_F00000JP5X,0.030000
193768,HK_20_F00000MC3V,0.124000
193768,HK_20_F00000Y909,0.084000
193768,HK_20_F0GBR04D2K,0.151000
193768,HK_20_F0GBR04JV5,0.052000
193768,HK_20_F0GBR04MRF,0.066000
193768,HK_20_F0GBR04MRX,0.209000
193768,HK_20_F0GBR053E5,0.030000
193768,HK_20_F0HKG05BUU,0.030000
193768,HK_20_F0HKG05BVF,0.162000
193768,HK_20_F0HKG070CK,0.032000
193773,HK_20_F0000002PO,0.046000
193773,HK_20_F00000JP5X,0.030000
193773,HK_20_F00000MC3V,0.124000
193773,HK_20_F00000Y909,0.084000
193773,HK_20_F0GBR04D2K,0.151000
193773,HK_20_F0GBR04JV5,0.052000
193773,HK_20_F0GBR04MRF,0.052000
193773,HK_20_F0GBR04MRX,0.209000
193773,HK_20_F0GBR053DP,0.030000
193773,HK_20_F0HKG05BUU,0.030000
193773,HK_20_F0HKG05BVF,0.162000
193773,HK_20_F0HKG070CK,0.030000
193778,HK_20_F0000002PO,0.044000
193778,HK_20_F00000JP5X,0.030000
193778,HK_20_F00000MC3V,0.124000
193778,HK_20_F00000TX82,0.030000
193778,HK_20_F00000Y909,0.084000
193778,HK_20_F0GBR04D2K,0.151000
193778,HK_20_F0GBR04JV5,0.052000
193778,HK_20_F0GBR04MRF,0.052000
193778,HK_20_F0GBR04MRX,0.209000
193778,HK_20_F0HKG05BUU,0.030000
193778,HK_20_F0HKG05BVF,0.162000
193778,HK_20_F0HKG070CK,0.032000
193783,HK_20_F0000002PO,0.038000
193783,HK_20_F00000JP5X,0.030000
193783,HK_20_F00000MC3V,0.124000
193783,HK_20_F00000VTAH,0.030000
193783,HK_20_F00000Y909,0.084000
193783,HK_20_F0GBR04D2K,0.151000
193783,HK_20_F0GBR04JV5,0.052000
193783,HK_20_F0GBR04MRF,0.058000
193783,HK_20_F0GBR04MRX,0.209000
193783,HK_20_F0HKG05BUU,0.030000
193783,HK_20_F0HKG05BVF,0.162000
193783,HK_20_F0HKG070CK,0.032000
193784,HK_20_F0000002PO,0.039000
193784,HK_20_F00000JP5X,0.030000
193784,HK_20_F00000MC3V,0.112000
193784,HK_20_F00000Y909,0.084000
193784,HK_20_F0GBR04D2K,0.137000
193784,HK_20_F0GBR04JV5,0.054000
193784,HK_20_F0GBR04MRF,0.118000
193784,HK_20_F0GBR04MRX,0.190000
193784,HK_20_F0HKG05BUU,0.046000
193784,HK_20_F0HKG05BVF,0.147000
193784,HK_20_F0HKG070CK,0.043000
193789,HK_20_F0000002PO,0.030000
193789,HK_20_F00000JP5X,0.030000
193789,HK_20_F00000MC3V,0.112000
193789,HK_20_F00000Y909,0.084000
193789,HK_20_F0GBR04D2K,0.137000
193789,HK_20_F0GBR04JV5,0.054000
193789,HK_20_F0GBR04MRF,0.107000
193789,HK_20_F0GBR04MRX,0.190000
193789,HK_20_F0GBR053E5,0.030000
193789,HK_20_F0HKG05BUU,0.040000
193789,HK_20_F0HKG05BVF,0.147000
193789,HK_20_F0HKG070CK,0.039000
193794,HK_20_F0000002PO,0.040000
193794,HK_20_F00000JP5X,0.030000
193794,HK_20_F00000MC3V,0.112000
193794,HK_20_F00000Y909,0.084000
193794,HK_20_F0GBR04D2K,0.137000
193794,HK_20_F0GBR04JV5,0.054000
193794,HK_20_F0GBR04MRF,0.098000
193794,HK_20_F0GBR04MRX,0.190000
193794,HK_20_F0GBR053DP,0.030000
193794,HK_20_F0HKG05BUU,0.040000
193794,HK_20_F0HKG05BVF,0.147000
193794,HK_20_F0HKG070CK,0.038000
193799,HK_20_F0000002PO,0.032000
193799,HK_20_F00000JP5X,0.030000
193799,HK_20_F00000MC3V,0.112000
193799,HK_20_F00000TX82,0.030000
193799,HK_20_F00000Y909,0.084000
193799,HK_20_F0GBR04D2K,0.137000
193799,HK_20_F0GBR04JV5,0.054000
193799,HK_20_F0GBR04MRF,0.095000
193799,HK_20_F0GBR04MRX,0.190000
193799,HK_20_F0HKG05BUU,0.040000
193799,HK_20_F0HKG05BVF,0.147000
193799,HK_20_F0HKG070CK,0.049000
193804,HK_20_F0000002PO,0.030000
193804,HK_20_F00000JP5X,0.030000
193804,HK_20_F00000MC3V,0.112000
193804,HK_20_F00000VTAH,0.030000
193804,HK_20_F00000Y909,0.084000
193804,HK_20_F0GBR04D2K,0.137000
193804,HK_20_F0GBR04JV5,0.054000
193804,HK_20_F0GBR04MRF,0.101000
193804,HK_20_F0GBR04MRX,0.190000
193804,HK_20_F0HKG05BUU,0.040000
193804,HK_20_F0HKG05BVF,0.147000
193804,HK_20_F0HKG070CK,0.045000
193785,HK_20_F0000002PO,0.034000
193785,HK_20_F00000JP5X,0.030000
193785,HK_20_F00000MC3V,0.112000
193785,HK_20_F00000Y909,0.084000
193785,HK_20_F0GBR04D2K,0.137000
193785,HK_20_F0GBR04JV5,0.054000
193785,HK_20_F0GBR04MRF,0.134000
193785,HK_20_F0GBR04MRX,0.191000
193785,HK_20_F0HKG05BUU,0.040000
193785,HK_20_F0HKG05BVF,0.147000
193785,HK_20_F0HKG070CK,0.037000
193790,HK_20_F0000002PO,0.030000
193790,HK_20_F00000JP5X,0.030000
193790,HK_20_F00000MC3V,0.112000
193790,HK_20_F00000Y909,0.084000
193790,HK_20_F0GBR04D2K,0.137000
193790,HK_20_F0GBR04JV5,0.054000
193790,HK_20_F0GBR04MRF,0.122000
193790,HK_20_F0GBR04MRX,0.190000
193790,HK_20_F0GBR053E5,0.030000
193790,HK_20_F0HKG05BUU,0.034000
193790,HK_20_F0HKG05BVF,0.147000
193790,HK_20_F0HKG070CK,0.030000
193795,HK_20_F0000002PO,0.036000
193795,HK_20_F00000JP5X,0.030000
193795,HK_20_F00000MC3V,0.112000
193795,HK_20_F00000Y909,0.084000
193795,HK_20_F0GBR04D2K,0.137000
193795,HK_20_F0GBR04JV5,0.054000
193795,HK_20_F0GBR04MRF,0.114000
193795,HK_20_F0GBR04MRX,0.190000
193795,HK_20_F0GBR053DP,0.030000
193795,HK_20_F0HKG05BUU,0.034000
193795,HK_20_F0HKG05BVF,0.147000
193795,HK_20_F0HKG070CK,0.032000
193800,HK_20_F0000002PO,0.030000
193800,HK_20_F00000JP5X,0.030000
193800,HK_20_F00000MC3V,0.112000
193800,HK_20_F00000TX82,0.030000
193800,HK_20_F00000Y909,0.084000
193800,HK_20_F0GBR04D2K,0.137000
193800,HK_20_F0GBR04JV5,0.054000
193800,HK_20_F0GBR04MRF,0.111000
193800,HK_20_F0GBR04MRX,0.191000
193800,HK_20_F0HKG05BUU,0.034000
193800,HK_20_F0HKG05BVF,0.147000
193800,HK_20_F0HKG070CK,0.040000
193805,HK_20_F0000002PO,0.030000
193805,HK_20_F00000JP5X,0.030000
193805,HK_20_F00000MC3V,0.112000
193805,HK_20_F00000VTAH,0.030000
193805,HK_20_F00000Y909,0.084000
193805,HK_20_F0GBR04D2K,0.137000
193805,HK_20_F0GBR04JV5,0.054000
193805,HK_20_F0GBR04MRF,0.116000
193805,HK_20_F0GBR04MRX,0.191000
193805,HK_20_F0HKG05BUU,0.034000
193805,HK_20_F0HKG05BVF,0.147000
193805,HK_20_F0HKG070CK,0.035000
193786,HK_20_F0000002PO,0.040000
193786,HK_20_F00000JP5X,0.047000
193786,HK_20_F00000MC3V,0.112000
193786,HK_20_F00000Y909,0.084000
193786,HK_20_F0GBR04D2K,0.137000
193786,HK_20_F0GBR04JV5,0.054000
193786,HK_20_F0GBR04MRF,0.112000
193786,HK_20_F0GBR04MRX,0.190000
193786,HK_20_F0HKG05BUU,0.040000
193786,HK_20_F0HKG05BVF,0.147000
193786,HK_20_F0HKG070CK,0.037000
193791,HK_20_F0000002PO,0.030000
193791,HK_20_F00000JP5X,0.042000
193791,HK_20_F00000MC3V,0.112000
193791,HK_20_F00000Y909,0.084000
193791,HK_20_F0GBR04D2K,0.137000
193791,HK_20_F0GBR04JV5,0.054000
193791,HK_20_F0GBR04MRF,0.101000
193791,HK_20_F0GBR04MRX,0.191000
193791,HK_20_F0GBR053E5,0.030000
193791,HK_20_F0HKG05BUU,0.034000
193791,HK_20_F0HKG05BVF,0.147000
193791,HK_20_F0HKG070CK,0.038000
193796,HK_20_F0000002PO,0.038000
193796,HK_20_F00000JP5X,0.042000
193796,HK_20_F00000MC3V,0.112000
193796,HK_20_F00000Y909,0.084000
193796,HK_20_F0GBR04D2K,0.137000
193796,HK_20_F0GBR04JV5,0.054000
193796,HK_20_F0GBR04MRF,0.097000
193796,HK_20_F0GBR04MRX,0.191000
193796,HK_20_F0GBR053DP,0.030000
193796,HK_20_F0HKG05BUU,0.034000
193796,HK_20_F0HKG05BVF,0.147000
193796,HK_20_F0HKG070CK,0.034000
193801,HK_20_F0000002PO,0.038000
193801,HK_20_F00000JP5X,0.042000
193801,HK_20_F00000MC3V,0.112000
193801,HK_20_F00000TX82,0.030000
193801,HK_20_F00000Y909,0.084000
193801,HK_20_F0GBR04D2K,0.137000
193801,HK_20_F0GBR04JV5,0.054000
193801,HK_20_F0GBR04MRF,0.093000
193801,HK_20_F0GBR04MRX,0.191000
193801,HK_20_F0HKG05BUU,0.034000
193801,HK_20_F0HKG05BVF,0.147000
193801,HK_20_F0HKG070CK,0.038000
193806,HK_20_F0000002PO,0.031000
193806,HK_20_F00000JP5X,0.042000
193806,HK_20_F00000MC3V,0.112000
193806,HK_20_F00000VTAH,0.030000
193806,HK_20_F00000Y909,0.084000
193806,HK_20_F0GBR04D2K,0.137000
193806,HK_20_F0GBR04JV5,0.054000
193806,HK_20_F0GBR04MRF,0.099000
193806,HK_20_F0GBR04MRX,0.191000
193806,HK_20_F0HKG05BUU,0.034000
193806,HK_20_F0HKG05BVF,0.147000
193806,HK_20_F0HKG070CK,0.039000
193787,HK_20_F0000002PO,0.034000
193787,HK_20_F00000JP5X,0.030000
193787,HK_20_F00000MC3V,0.112000
193787,HK_20_F00000Y909,0.084000
193787,HK_20_F0GBR04D2K,0.137000
193787,HK_20_F0GBR04JV5,0.054000
193787,HK_20_F0GBR04MRF,0.104000
193787,HK_20_F0GBR04MRX,0.191000
193787,HK_20_F0HKG05BUU,0.040000
193787,HK_20_F0HKG05BVF,0.147000
193787,HK_20_F0HKG070CK,0.067000
193792,HK_20_F0000002PO,0.030000
193792,HK_20_F00000JP5X,0.030000
193792,HK_20_F00000MC3V,0.112000
193792,HK_20_F00000Y909,0.084000
193792,HK_20_F0GBR04D2K,0.137000
193792,HK_20_F0GBR04JV5,0.054000
193792,HK_20_F0GBR04MRF,0.092000
193792,HK_20_F0GBR04MRX,0.190000
193792,HK_20_F0GBR053E5,0.030000
193792,HK_20_F0HKG05BUU,0.034000
193792,HK_20_F0HKG05BVF,0.147000
193792,HK_20_F0HKG070CK,0.060000
193797,HK_20_F0000002PO,0.036000
193797,HK_20_F00000JP5X,0.030000
193797,HK_20_F00000MC3V,0.112000
193797,HK_20_F00000Y909,0.084000
193797,HK_20_F0GBR04D2K,0.137000
193797,HK_20_F0GBR04JV5,0.054000
193797,HK_20_F0GBR04MRF,0.084000
193797,HK_20_F0GBR04MRX,0.190000
193797,HK_20_F0GBR053DP,0.030000
193797,HK_20_F0HKG05BUU,0.034000
193797,HK_20_F0HKG05BVF,0.147000
193797,HK_20_F0HKG070CK,0.062000
193802,HK_20_F0000002PO,0.030000
193802,HK_20_F00000JP5X,0.030000
193802,HK_20_F00000MC3V,0.112000
193802,HK_20_F00000TX82,0.030000
193802,HK_20_F00000Y909,0.084000
193802,HK_20_F0GBR04D2K,0.137000
193802,HK_20_F0GBR04JV5,0.054000
193802,HK_20_F0GBR04MRF,0.081000
193802,HK_20_F0GBR04MRX,0.191000
193802,HK_20_F0HKG05BUU,0.034000
193802,HK_20_F0HKG05BVF,0.147000
193802,HK_20_F0HKG070CK,0.070000
193807,HK_20_F0000002PO,0.030000
193807,HK_20_F00000JP5X,0.030000
193807,HK_20_F00000MC3V,0.112000
193807,HK_20_F00000VTAH,0.030000
193807,HK_20_F00000Y909,0.084000
193807,HK_20_F0GBR04D2K,0.137000
193807,HK_20_F0GBR04JV5,0.054000
193807,HK_20_F0GBR04MRF,0.086000
193807,HK_20_F0GBR04MRX,0.191000
193807,HK_20_F0HKG05BUU,0.034000
193807,HK_20_F0HKG05BVF,0.147000
193807,HK_20_F0HKG070CK,0.065000
193788,HK_20_F0000002PO,0.064000
193788,HK_20_F00000JP5X,0.030000
193788,HK_20_F00000MC3V,0.112000
193788,HK_20_F00000Y909,0.084000
193788,HK_20_F0GBR04D2K,0.137000
193788,HK_20_F0GBR04JV5,0.054000
193788,HK_20_F0GBR04MRF,0.104000
193788,HK_20_F0GBR04MRX,0.191000
193788,HK_20_F0HKG05BUU,0.040000
193788,HK_20_F0HKG05BVF,0.147000
193788,HK_20_F0HKG070CK,0.037000
193793,HK_20_F0000002PO,0.030000
193793,HK_20_F00000JP5X,0.030000
193793,HK_20_F00000MC3V,0.112000
193793,HK_20_F00000Y909,0.084000
193793,HK_20_F0GBR04D2K,0.137000
193793,HK_20_F0GBR04JV5,0.054000
193793,HK_20_F0GBR04MRF,0.098000
193793,HK_20_F0GBR04MRX,0.191000
193793,HK_20_F0GBR053E5,0.030000
193793,HK_20_F0HKG05BUU,0.034000
193793,HK_20_F0HKG05BVF,0.147000
193793,HK_20_F0HKG070CK,0.053000
193798,HK_20_F0000002PO,0.066000
193798,HK_20_F00000JP5X,0.030000
193798,HK_20_F00000MC3V,0.112000
193798,HK_20_F00000Y909,0.084000
193798,HK_20_F0GBR04D2K,0.137000
193798,HK_20_F0GBR04JV5,0.054000
193798,HK_20_F0GBR04MRF,0.084000
193798,HK_20_F0GBR04MRX,0.190000
193798,HK_20_F0GBR053DP,0.030000
193798,HK_20_F0HKG05BUU,0.034000
193798,HK_20_F0HKG05BVF,0.147000
193798,HK_20_F0HKG070CK,0.032000
193803,HK_20_F0000002PO,0.057000
193803,HK_20_F00000JP5X,0.030000
193803,HK_20_F00000MC3V,0.112000
193803,HK_20_F00000TX82,0.030000
193803,HK_20_F00000Y909,0.084000
193803,HK_20_F0GBR04D2K,0.137000
193803,HK_20_F0GBR04JV5,0.054000
