model_id,iuid,weight
2052307,HK_20_F0GBR04D2K,0.087600
2052307,HK_20_F0GBR04AGE,0.122000
2052307,HK_20_F0000147JJ,0.168100
2052307,HK_20_F00000MC3V,0.082200
2052307,HK_20_F0GBR04MRX,0.171300
2052307,HK_20_F0GBR054N4,0.030000
2052308,HK_20_F00000Y909,0.074900
2052308,HK_20_0P0000VHMZ,0.118900
2052308,HK_20_F0GBR04JV5,0.030000
2052308,HK_20_F00000JP5X,0.030000
2052308,HK_20_F0000002PO,0.030000
2052308,HK_20_F0HKG05BUU,0.045500
2052308,HK_20_F0GBR04D2K,0.087600
2052308,HK_20_F0GBR053DP,0.025000
2052308,HK_20_F0GBR04AGE,0.106500
2052308,HK_20_F0000147JJ,0.168100
2052308,HK_20_F00000MC3V,0.082200
2052308,HK_20_F0GBR04MRX,0.171300
2052308,HK_20_F0GBR054N4,0.030000
2052309,HK_20_F00000Y909,0.074900
2052309,HK_20_0P0000VHMZ,0.118900
2052309,HK_20_F00000TX82,0.025000
2052309,HK_20_F0GBR04JV5,0.030000
2052309,HK_20_F00000JP5X,0.030000
2052309,HK_20_F0000002PO,0.030000
2052309,HK_20_F0HKG05BUU,0.030000
2052309,HK_20_F0GBR04D2K,0.087600
2052309,HK_20_F0GBR04AGE,0.122000
2052309,HK_20_F0000147JJ,0.168100
2052309,HK_20_F00000MC3V,0.082200
2052309,HK_20_F0GBR04MRX,0.171300
2052309,HK_20_F0GBR054N4,0.030000
2052310,HK_20_F00000Y909,0.074900
2052310,HK_20_0P0000VHMZ,0.118900
2052310,HK_20_F0GBR04JV5,0.030000
2052310,HK_20_F00000JP5X,0.030000
2052310,HK_20_F0000002PO,0.030000
2052310,HK_20_F0HKG05BUU,0.034600
2052310,HK_20_F0GBR04D2K,0.087600
2052310,HK_20_F00000VTAH,0.025000
2052310,HK_20_F0GBR04AGE,0.117400
2052310,HK_20_F0000147JJ,0.168100
2052310,HK_20_F00000MC3V,0.082200
2052310,HK_20_F0GBR04MRX,0.171300
2052310,HK_20_F0GBR054N4,0.030000
2052311,HK_20_F00000Y909,0.075000
2052311,HK_20_0P0000VHMZ,0.118900
2052311,HK_20_F0HKG05BUU,0.060500
2052311,HK_20_F0GBR04D2K,0.087600
2052311,HK_20_F0GBR04AGE,0.101300
2052311,HK_20_F0000147JJ,0.168100
2052311,HK_20_F00000MC3V,0.082200
2052311,HK_20_F0GBR04MRX,0.171300
2052311,HK_20_F0GBR04JV5,0.030000
2052311,HK_20_F00000JP5X,0.045100
2052311,HK_20_F0GBR054N4,0.030000
2052311,HK_20_F0000002PO,0.030000
2052312,HK_20_F00000Y909,0.074900
2052312,HK_20_0P0000VHMZ,0.118900
2052312,HK_20_F0GBR053E5,0.025000
2052312,HK_20_F0GBR04JV5,0.030000
2052312,HK_20_F00000JP5X,0.040700
2052312,HK_20_F0000002PO,0.030000
2052312,HK_20_F0HKG05BUU,0.034300
2052312,HK_20_F0GBR04D2K,0.087600
2052312,HK_20_F0GBR04AGE,0.107000
2052312,HK_20_F0000147JJ,0.168100
2052312,HK_20_F00000MC3V,0.082200
2052312,HK_20_F0GBR04MRX,0.171300
2052312,HK_20_F0GBR054N4,0.030000
2052313,HK_20_F00000Y909,0.074900
2052313,HK_20_0P0000VHMZ,0.118900
2052313,HK_20_F0GBR04JV5,0.030000
2052313,HK_20_F00000JP5X,0.030000
2052313,HK_20_F0000002PO,0.030000
2052313,HK_20_F0HKG05BUU,0.066300
2052313,HK_20_F0GBR04D2K,0.087600
2052313,HK_20_F0GBR053DP,0.025000
2052313,HK_20_F0GBR04AGE,0.085700
2052313,HK_20_F0000147JJ,0.168100
2052313,HK_20_F00000MC3V,0.082200
2052313,HK_20_F0GBR04MRX,0.171300
2052313,HK_20_F0GBR054N4,0.030000
2052314,HK_20_F00000Y909,0.074900
2052314,HK_20_0P0000VHMZ,0.118900
2052314,HK_20_F00000TX82,0.025000
2052314,HK_20_F0GBR04JV5,0.030000
2052314,HK_20_F00000JP5X,0.030000
2052314,HK_20_F0000002PO,0.030000
2052314,HK_20_F0HKG05BUU,0.048900
2052314,HK_20_F0GBR04D2K,0.087600
2052314,HK_20_F0GBR04AGE,0.103100
2052314,HK_20_F0000147JJ,0.168100
2052314,HK_20_F00000MC3V,0.082200
2052314,HK_20_F0GBR04MRX,0.171300
2052314,HK_20_F0GBR054N4,0.030000
2052315,HK_20_F00000Y909,0.074900
2052315,HK_20_0P0000VHMZ,0.118900
2052315,HK_20_F0GBR04JV5,0.030000
2052315,HK_20_F00000JP5X,0.030000
2052315,HK_20_F0000002PO,0.030000
2052315,HK_20_F0HKG05BUU,0.055400
2052315,HK_20_F0GBR04D2K,0.087600
2052315,HK_20_F00000VTAH,0.025000
2052315,HK_20_F0GBR04AGE,0.096600
2052315,HK_20_F0000147JJ,0.168100
2052315,HK_20_F00000MC3V,0.082200
2052315,HK_20_F0GBR04MRX,0.171300
2052315,HK_20_F0GBR054N4,0.030000
2052316,HK_20_F00000Y909,0.075000
2052316,HK_20_0P0000VHMZ,0.118900
2052316,HK_20_F0HKG05BUU,0.076200
2052316,HK_20_F0GBR04D2K,0.087600
2052316,HK_20_F0GBR04AGE,0.100400
2052316,HK_20_F0000147JJ,0.168100
2052316,HK_20_F00000MC3V,0.082200
2052316,HK_20_F0GBR04MRX,0.171300
2052316,HK_20_F0GBR04JV5,0.030000
2052316,HK_20_F00000JP5X,0.030000
2052316,HK_20_F0GBR054N4,0.030300
2052316,HK_20_F0000002PO,0.030000
2052317,HK_20_F00000Y909,0.074900
2052317,HK_20_0P0000VHMZ,0.118900
2052317,HK_20_F0GBR053E5,0.025000
2052317,HK_20_F0GBR04JV5,0.030000
2052317,HK_20_F00000JP5X,0.030000
2052317,HK_20_F0000002PO,0.030000
2052317,HK_20_F0HKG05BUU,0.046700
2052317,HK_20_F0GBR04D2K,0.087600
2052317,HK_20_F0GBR04AGE,0.105300
2052317,HK_20_F0000147JJ,0.168100
2052317,HK_20_F00000MC3V,0.082200
2052317,HK_20_F0GBR04MRX,0.171300
2052317,HK_20_F0GBR054N4,0.030000
2052318,HK_20_F00000Y909,0.074900
2052318,HK_20_0P0000VHMZ,0.118900
2052318,HK_20_F0GBR04JV5,0.030000
2052318,HK_20_F00000JP5X,0.030000
2052318,HK_20_F0000002PO,0.030000
2052318,HK_20_F0HKG05BUU,0.069700
2052318,HK_20_F0GBR04D2K,0.087600
2052318,HK_20_F0GBR053DP,0.025000
2052318,HK_20_F0GBR04AGE,0.082300
2052318,HK_20_F0000147JJ,0.168100
2052318,HK_20_F00000MC3V,0.082200
2052318,HK_20_F0GBR04MRX,0.171300
2052318,HK_20_F0GBR054N4,0.030000
2052319,HK_20_F00000Y909,0.074900
2052319,HK_20_0P0000VHMZ,0.118900
2052319,HK_20_F00000TX82,0.025000
2052319,HK_20_F0GBR04JV5,0.030000
2052319,HK_20_F00000JP5X,0.030000
2052319,HK_20_F0000002PO,0.030000
2052319,HK_20_F0HKG05BUU,0.052300
2052319,HK_20_F0GBR04D2K,0.087600
2052319,HK_20_F0GBR04AGE,0.099700
2052319,HK_20_F0000147JJ,0.168100
2052319,HK_20_F00000MC3V,0.082200
2052319,HK_20_F0GBR04MRX,0.171300
2052319,HK_20_F0GBR054N4,0.030000
2052320,HK_20_F00000Y909,0.074900
2052320,HK_20_0P0000VHMZ,0.118900
2052320,HK_20_F0GBR04JV5,0.030000
2052320,HK_20_F00000JP5X,0.030000
2052320,HK_20_F0000002PO,0.030000
2052320,HK_20_F0HKG05BUU,0.058800
2052320,HK_20_F0GBR04D2K,0.087600
2052320,HK_20_F00000VTAH,0.025000
2052320,HK_20_F0GBR04AGE,0.093200
2052320,HK_20_F0000147JJ,0.168100
2052320,HK_20_F00000MC3V,0.082200
2052320,HK_20_F0GBR04MRX,0.171300
2052320,HK_20_F0GBR054N4,0.030000
2052321,HK_20_F00000Y909,0.074900
2052321,HK_20_0P0000VHMZ,0.118900
2052321,HK_20_F0HKG05BUU,0.074000
2052321,HK_20_F0GBR04D2K,0.087600
2052321,HK_20_F0GBR04AGE,0.103000
2052321,HK_20_F0000147JJ,0.168100
2052321,HK_20_F00000MC3V,0.082200
2052321,HK_20_F0GBR04MRX,0.171300
2052321,HK_20_F0GBR04JV5,0.030000
2052321,HK_20_F00000JP5X,0.030000
2052321,HK_20_F0GBR054N4,0.030000
2052321,HK_20_F0000002PO,0.030000
2052322,HK_20_F00000Y909,0.074900
2052322,HK_20_0P0000VHMZ,0.118900
2052322,HK_20_F0GBR053E5,0.025000
2052322,HK_20_F0GBR04JV5,0.030000
2052322,HK_20_F00000JP5X,0.030000
2052322,HK_20_F0000002PO,0.030000
2052322,HK_20_F0HKG05BUU,0.044100
2052322,HK_20_F0GBR04D2K,0.087600
2052322,HK_20_F0GBR04AGE,0.107900
2052322,HK_20_F0000147JJ,0.168100
2052322,HK_20_F00000MC3V,0.082200
2052322,HK_20_F0GBR04MRX,0.171300
2052322,HK_20_F0GBR054N4,0.030000
2052323,HK_20_F00000Y909,0.074900
2052323,HK_20_0P0000VHMZ,0.118900
2052323,HK_20_F0GBR04JV5,0.030000
2052323,HK_20_F00000JP5X,0.030000
2052323,HK_20_F0000002PO,0.030000
2052323,HK_20_F0HKG05BUU,0.067200
2052323,HK_20_F0GBR04D2K,0.087600
2052323,HK_20_F0GBR053DP,0.025000
2052323,HK_20_F0GBR04AGE,0.084800
2052323,HK_20_F0000147JJ,0.168100
2052323,HK_20_F00000MC3V,0.082200
2052323,HK_20_F0GBR04MRX,0.171300
2052323,HK_20_F0GBR054N4,0.030000
2052324,HK_20_F00000Y909,0.074900
2052324,HK_20_0P0000VHMZ,0.118900
2052324,HK_20_F00000TX82,0.025000
2052324,HK_20_F0GBR04JV5,0.030000
2052324,HK_20_F00000JP5X,0.030000
2052324,HK_20_F0000002PO,0.030000
2052324,HK_20_F0HKG05BUU,0.049800
2052324,HK_20_F0GBR04D2K,0.087600
2052324,HK_20_F0GBR04AGE,0.102200
2052324,HK_20_F0000147JJ,0.168100
2052324,HK_20_F00000MC3V,0.082200
2052324,HK_20_F0GBR04MRX,0.171300
2052324,HK_20_F0GBR054N4,0.030000
2052325,HK_20_F00000Y909,0.074900
2052325,HK_20_0P0000VHMZ,0.118900
2052325,HK_20_F0GBR04JV5,0.030000
2052325,HK_20_F00000JP5X,0.030000
2052325,HK_20_F0000002PO,0.030000
2052325,HK_20_F0HKG05BUU,0.056300
2052325,HK_20_F0GBR04D2K,0.087600
2052325,HK_20_F00000VTAH,0.025000
2052325,HK_20_F0GBR04AGE,0.095700
2052325,HK_20_F0000147JJ,0.168100
2052325,HK_20_F00000MC3V,0.082200
2052325,HK_20_F0GBR04MRX,0.171300
2052325,HK_20_F0GBR054N4,0.030000
2052326,HK_20_F00000Y909,0.063400
2052326,HK_20_0P0000VHMZ,0.100600
2052326,HK_20_F0HKG05BUU,0.111000
2052326,HK_20_F0GBR04D2K,0.074100
2052326,HK_20_F0GBR04AGE,0.167800
2052326,HK_20_F0000147JJ,0.142300
2052326,HK_20_F00000MC3V,0.069600
2052326,HK_20_F0GBR04MRX,0.145000
2052326,HK_20_F0GBR04JV5,0.030000
2052326,HK_20_F00000JP5X,0.036200
2052326,HK_20_F0GBR054N4,0.030000
2052326,HK_20_F0000002PO,0.030000
2052327,HK_20_F00000Y909,0.063400
2052327,HK_20_0P0000VHMZ,0.100600
2052327,HK_20_F0GBR053E5,0.025000
2052327,HK_20_F0GBR04JV5,0.030000
2052327,HK_20_F00000JP5X,0.030000
2052327,HK_20_F0000002PO,0.030000
2052327,HK_20_F0HKG05BUU,0.092400
2052327,HK_20_F0GBR04D2K,0.074100
2052327,HK_20_F0GBR04AGE,0.167600
2052327,HK_20_F0000147JJ,0.142300
2052327,HK_20_F00000MC3V,0.069600
2052327,HK_20_F0GBR04MRX,0.145000
2052327,HK_20_F0GBR054N4,0.030000
2052328,HK_20_F00000Y909,0.063400
2052328,HK_20_0P0000VHMZ,0.100600
2052328,HK_20_F0GBR04JV5,0.030000
2052328,HK_20_F00000JP5X,0.030000
2052328,HK_20_F0000002PO,0.030000
2052328,HK_20_F0HKG05BUU,0.106000
2052328,HK_20_F0GBR04D2K,0.074100
2052328,HK_20_F0GBR053DP,0.025000
2052328,HK_20_F0GBR04AGE,0.154000
2052328,HK_20_F0000147JJ,0.142300
2052328,HK_20_F00000MC3V,0.069600
2052328,HK_20_F0GBR04MRX,0.145000
2052328,HK_20_F0GBR054N4,0.030000
2052329,HK_20_F00000Y909,0.063400
2052329,HK_20_0P0000VHMZ,0.100600
2052329,HK_20_F00000TX82,0.025000
2052329,HK_20_F0GBR04JV5,0.030000
2052329,HK_20_F00000JP5X,0.030000
2052329,HK_20_F0000002PO,0.030000
2052329,HK_20_F0HKG05BUU,0.098100
2052329,HK_20_F0GBR04D2K,0.074100
2052329,HK_20_F0GBR04AGE,0.161900
2052329,HK_20_F0000147JJ,0.142300
2052329,HK_20_F00000MC3V,0.069600
2052329,HK_20_F0GBR04MRX,0.145000
2052329,HK_20_F0GBR054N4,0.030000
2052330,HK_20_F00000Y909,0.063400
2052330,HK_20_0P0000VHMZ,0.100600
2052330,HK_20_F0GBR04JV5,0.030000
2052330,HK_20_F00000JP5X,0.030000
2052330,HK_20_F0000002PO,0.030000
2052330,HK_20_F0HKG05BUU,0.104500
2052330,HK_20_F0GBR04D2K,0.074100
2052330,HK_20_F00000VTAH,0.025000
2052330,HK_20_F0GBR04AGE,0.155500
2052330,HK_20_F0000147JJ,0.142300
2052330,HK_20_F00000MC3V,0.069600
2052330,HK_20_F0GBR04MRX,0.145000
2052330,HK_20_F0GBR054N4,0.030000
2052331,HK_20_F00000Y909,0.063400
2052331,HK_20_0P0000VHMZ,0.100600
2052331,HK_20_F0HKG05BUU,0.106000
2052331,HK_20_F0GBR04D2K,0.074100
2052331,HK_20_F0GBR04AGE,0.177200
2052331,HK_20_F0000147JJ,0.142300
2052331,HK_20_F00000MC3V,0.069600
2052331,HK_20_F0GBR04MRX,0.145000
2052331,HK_20_F0GBR04JV5,0.030000
2052331,HK_20_F00000JP5X,0.031800
2052331,HK_20_F0GBR054N4,0.030000
2052331,HK_20_F0000002PO,0.030000
2052332,HK_20_F00000Y909,0.063400
2052332,HK_20_0P0000VHMZ,0.100600
2052332,HK_20_F0GBR053E5,0.025000
2052332,HK_20_F0GBR04JV5,0.030000
2052332,HK_20_F00000JP5X,0.030000
2052332,HK_20_F0000002PO,0.030000
2052332,HK_20_F0HKG05BUU,0.079400
2052332,HK_20_F0GBR04D2K,0.074100
2052332,HK_20_F0GBR04AGE,0.180600
2052332,HK_20_F0000147JJ,0.142300
2052332,HK_20_F00000MC3V,0.069600
2052332,HK_20_F0GBR04MRX,0.145000
2052332,HK_20_F0GBR054N4,0.030000
2052333,HK_20_F00000Y909,0.063400
2052333,HK_20_0P0000VHMZ,0.100600
2052333,HK_20_F0GBR04JV5,0.030000
2052333,HK_20_F00000JP5X,0.030000
2052333,HK_20_F0000002PO,0.030000
2052333,HK_20_F0HKG05BUU,0.101000
2052333,HK_20_F0GBR04D2K,0.074100
2052333,HK_20_F0GBR053DP,0.025000
2052333,HK_20_F0GBR04AGE,0.159000
2052333,HK_20_F0000147JJ,0.142300
2052333,HK_20_F00000MC3V,0.069600
2052333,HK_20_F0GBR04MRX,0.145000
2052333,HK_20_F0GBR054N4,0.030000
2052334,HK_20_F00000Y909,0.063400
2052334,HK_20_0P0000VHMZ,0.100600
2052334,HK_20_F00000TX82,0.025000
2052334,HK_20_F0GBR04JV5,0.030000
2052334,HK_20_F00000JP5X,0.030000
2052334,HK_20_F0000002PO,0.030000
2052334,HK_20_F0HKG05BUU,0.085100
2052334,HK_20_F0GBR04D2K,0.074100
2052334,HK_20_F0GBR04AGE,0.174900
2052334,HK_20_F0000147JJ,0.142300
2052334,HK_20_F00000MC3V,0.069600
2052334,HK_20_F0GBR04MRX,0.145000
2052334,HK_20_F0GBR054N4,0.030000
2052335,HK_20_F00000Y909,0.063400
2052335,HK_20_0P0000VHMZ,0.100600
2052335,HK_20_F0GBR04JV5,0.030000
2052335,HK_20_F00000JP5X,0.030000
2052335,HK_20_F0000002PO,0.030000
2052335,HK_20_F0HKG05BUU,0.091600
2052335,HK_20_F0GBR04D2K,0.074100
2052335,HK_20_F00000VTAH,0.025000
2052335,HK_20_F0GBR04AGE,0.168400
2052335,HK_20_F0000147JJ,0.142300
2052335,HK_20_F00000MC3V,0.069600
2052335,HK_20_F0GBR04MRX,0.145000
2052335,HK_20_F0GBR054N4,0.030000
2052336,HK_20_F00000Y909,0.063400
2052336,HK_20_0P0000VHMZ,0.100600
2052336,HK_20_F0HKG05BUU,0.106000
2052336,HK_20_F0GBR04D2K,0.074100
2052336,HK_20_F0GBR04AGE,0.152200
2052336,HK_20_F0000147JJ,0.142300
2052336,HK_20_F00000MC3V,0.069600
2052336,HK_20_F0GBR04MRX,0.145000
2052336,HK_20_F0GBR04JV5,0.030000
2052336,HK_20_F00000JP5X,0.056800
2052336,HK_20_F0GBR054N4,0.030000
2052336,HK_20_F0000002PO,0.030000
2052337,HK_20_F00000Y909,0.063300
2052337,HK_20_0P0000VHMZ,0.100600
2052337,HK_20_F0GBR053E5,0.025000
2052337,HK_20_F0GBR04JV5,0.030000
2052337,HK_20_F00000JP5X,0.051600
2052337,HK_20_F0000002PO,0.030000
2052337,HK_20_F0HKG05BUU,0.082300
2052337,HK_20_F0GBR04D2K,0.074100
2052337,HK_20_F0GBR04AGE,0.156200
2052337,HK_20_F0000147JJ,0.142300
2052337,HK_20_F00000MC3V,0.069600
2052337,HK_20_F0GBR04MRX,0.145000
2052337,HK_20_F0GBR054N4,0.030000
2052338,HK_20_F00000Y909,0.063400
2052338,HK_20_0P0000VHMZ,0.100600
2052338,HK_20_F0GBR04JV5,0.030000
2052338,HK_20_F00000JP5X,0.043300
2052338,HK_20_F0000002PO,0.030000
2052338,HK_20_F0HKG05BUU,0.101000
2052338,HK_20_F0GBR04D2K,0.074100
2052338,HK_20_F0GBR053DP,0.025000
2052338,HK_20_F0GBR04AGE,0.145700
2052338,HK_20_F0000147JJ,0.142300
2052338,HK_20_F00000MC3V,0.069600
2052338,HK_20_F0GBR04MRX,0.145000
2052338,HK_20_F0GBR054N4,0.030000
2052339,HK_20_F00000Y909,0.063400
2052339,HK_20_0P0000VHMZ,0.100600
2052339,HK_20_F00000TX82,0.025000
2052339,HK_20_F0GBR04JV5,0.030000
2052339,HK_20_F00000JP5X,0.036900
2052339,HK_20_F0000002PO,0.030000
2052339,HK_20_F0HKG05BUU,0.100100
2052339,HK_20_F0GBR04D2K,0.074100
2052339,HK_20_F0GBR04AGE,0.153000
2052339,HK_20_F0000147JJ,0.142300
2052339,HK_20_F00000MC3V,0.069600
2052339,HK_20_F0GBR04MRX,0.145000
2052339,HK_20_F0GBR054N4,0.030000
2052340,HK_20_F00000Y909,0.063400
2052340,HK_20_0P0000VHMZ,0.100600
2052340,HK_20_F0GBR04JV5,0.030000
2052340,HK_20_F00000JP5X,0.039800
2052340,HK_20_F0000002PO,0.030000
2052340,HK_20_F0HKG05BUU,0.101000
2052340,HK_20_F0GBR04D2K,0.074100
2052340,HK_20_F00000VTAH,0.025000
2052340,HK_20_F0GBR04AGE,0.149200
2052340,HK_20_F0000147JJ,0.142300
2052340,HK_20_F00000MC3V,0.069600
2052340,HK_20_F0GBR04MRX,0.145000
2052340,HK_20_F0GBR054N4,0.030000
2052341,HK_20_F00000Y909,0.063400
2052341,HK_20_0P0000VHMZ,0.100600
2052341,HK_20_F0HKG05BUU,0.106000
2052341,HK_20_F0GBR04D2K,0.074100
2052341,HK_20_F0GBR04AGE,0.158700
2052341,HK_20_F0000147JJ,0.142300
2052341,HK_20_F00000MC3V,0.069600
2052341,HK_20_F0GBR04MRX,0.145000
2052341,HK_20_F0GBR04JV5,0.030000
2052341,HK_20_F00000JP5X,0.034100
2052341,HK_20_F0GBR054N4,0.046200
2052341,HK_20_F0000002PO,0.030000
2052342,HK_20_F00000Y909,0.063400
2052342,HK_20_0P0000VHMZ,0.100600
2052342,HK_20_F0GBR053E5,0.025000
2052342,HK_20_F0GBR04JV5,0.030000
2052342,HK_20_F00000JP5X,0.030000
2052342,HK_20_F0000002PO,0.030000
2052342,HK_20_F0HKG05BUU,0.091600
2052342,HK_20_F0GBR04D2K,0.074100
2052342,HK_20_F0GBR04AGE,0.156000
2052342,HK_20_F0000147JJ,0.142300
2052342,HK_20_F00000MC3V,0.069600
2052342,HK_20_F0GBR04MRX,0.145000
2052342,HK_20_F0GBR054N4,0.042400
2052343,HK_20_F00000Y909,0.063400
2052343,HK_20_0P0000VHMZ,0.100600
2052343,HK_20_F0GBR04JV5,0.030000
2052343,HK_20_F00000JP5X,0.030000
2052343,HK_20_F0000002PO,0.030000
2052343,HK_20_F0HKG05BUU,0.101000
2052343,HK_20_F0GBR04D2K,0.074100
2052343,HK_20_F0GBR053DP,0.025000
2052343,HK_20_F0GBR04AGE,0.146600
2052343,HK_20_F0000147JJ,0.142300
2052343,HK_20_F00000MC3V,0.069600
2052343,HK_20_F0GBR04MRX,0.145000
2052343,HK_20_F0GBR054N4,0.042400
2052344,HK_20_F00000Y909,0.063400
2052344,HK_20_0P0000VHMZ,0.100600
2052344,HK_20_F00000TX82,0.025000
2052344,HK_20_F0GBR04JV5,0.030000
2052344,HK_20_F00000JP5X,0.030000
2052344,HK_20_F0000002PO,0.030000
2052344,HK_20_F0HKG05BUU,0.097300
2052344,HK_20_F0GBR04D2K,0.074100
2052344,HK_20_F0GBR04AGE,0.150300
2052344,HK_20_F0000147JJ,0.142300
2052344,HK_20_F00000MC3V,0.069600
2052344,HK_20_F0GBR04MRX,0.145000
2052344,HK_20_F0GBR054N4,0.042400
2052345,HK_20_F00000Y909,0.063400
2052345,HK_20_0P0000VHMZ,0.100600
2052345,HK_20_F0GBR04JV5,0.030000
2052345,HK_20_F00000JP5X,0.030000
2052345,HK_20_F0000002PO,0.030000
2052345,HK_20_F0HKG05BUU,0.101000
2052345,HK_20_F0GBR04D2K,0.074100
2052345,HK_20_F00000VTAH,0.025000
2052345,HK_20_F0GBR04AGE,0.146600
2052345,HK_20_F0000147JJ,0.142300
2052345,HK_20_F00000MC3V,0.069600
2052345,HK_20_F0GBR04MRX,0.145000
2052345,HK_20_F0GBR054N4,0.042400
2052346,HK_20_F00000Y909,0.063400
2052346,HK_20_0P0000VHMZ,0.100600
2052346,HK_20_F0HKG05BUU,0.106000
2052346,HK_20_F0GBR04D2K,0.074100
2052346,HK_20_F0GBR04AGE,0.165700
2052346,HK_20_F0000147JJ,0.142300
2052346,HK_20_F00000MC3V,0.069600
2052346,HK_20_F0GBR04MRX,0.145000
2052346,HK_20_F0GBR04JV5,0.030000
2052346,HK_20_F00000JP5X,0.032000
2052346,HK_20_F0GBR054N4,0.030000
2052346,HK_20_F0000002PO,0.041300
2052347,HK_20_F00000Y909,0.063400
2052347,HK_20_0P0000VHMZ,0.100600
2052347,HK_20_F0GBR053E5,0.025000
2052347,HK_20_F0GBR04JV5,0.030000
2052347,HK_20_F00000JP5X,0.030000
2052347,HK_20_F0000002PO,0.030000
2052347,HK_20_F0HKG05BUU,0.101000
2052347,HK_20_F0GBR04D2K,0.074100
2052347,HK_20_F0GBR04AGE,0.159000
2052347,HK_20_F0000147JJ,0.142300
2052347,HK_20_F00000MC3V,0.069600
2052347,HK_20_F0GBR04MRX,0.145000
2052347,HK_20_F0GBR054N4,0.030000
2052348,HK_20_F00000Y909,0.063400
2052348,HK_20_0P0000VHMZ,0.100600
2052348,HK_20_F0GBR04JV5,0.030000
2052348,HK_20_F00000JP5X,0.030000
2052348,HK_20_F0000002PO,0.043000
2052348,HK_20_F0HKG05BUU,0.101000
2052348,HK_20_F0GBR04D2K,0.074100
2052348,HK_20_F0GBR053DP,0.025000
2052348,HK_20_F0GBR04AGE,0.146000
2052348,HK_20_F0000147JJ,0.142300
2052348,HK_20_F00000MC3V,0.069600
2052348,HK_20_F0GBR04MRX,0.145000
2052348,HK_20_F0GBR054N4,0.030000
2052349,HK_20_F00000Y909,0.063400
2052349,HK_20_0P0000VHMZ,0.100600
2052349,HK_20_F00000TX82,0.025000
2052349,HK_20_F0GBR04JV5,0.030000
2052349,HK_20_F00000JP5X,0.030000
2052349,HK_20_F0000002PO,0.034300
2052349,HK_20_F0HKG05BUU,0.101000
2052349,HK_20_F0GBR04D2K,0.074100
2052349,HK_20_F0GBR04AGE,0.154700
2052349,HK_20_F0000147JJ,0.142300
2052349,HK_20_F00000MC3V,0.069600
2052349,HK_20_F0GBR04MRX,0.145000
2052349,HK_20_F0GBR054N4,0.030000
2052350,HK_20_F00000Y909,0.063400
2052350,HK_20_0P0000VHMZ,0.100600
2052350,HK_20_F0GBR04JV5,0.030000
2052350,HK_20_F00000JP5X,0.030000
2052350,HK_20_F0000002PO,0.037600
2052350,HK_20_F0HKG05BUU,0.101000
2052350,HK_20_F0GBR04D2K,0.074100
2052350,HK_20_F00000VTAH,0.025000
2052350,HK_20_F0GBR04AGE,0.151400
2052350,HK_20_F0000147JJ,0.142300
2052350,HK_20_F00000MC3V,0.069600
2052350,HK_20_F0GBR04MRX,0.145000
2052350,HK_20_F0GBR054N4,0.030000
2052351,HK_20_F00000Y909,0.053900
2052351,HK_20_0P0000VHMZ,0.085400
2052351,HK_20_F0HKG05BUU,0.129000
2052351,HK_20_F0GBR04D2K,0.062900
2052351,HK_20_F0GBR04AGE,0.209900
2052351,HK_20_F0000147JJ,0.120800
2052351,HK_20_F00000MC3V,0.059000
2052351,HK_20_F0GBR04MRX,0.123100
2052351,HK_20_F0GBR04JV5,0.030000
2052351,HK_20_F00000JP5X,0.050400
2052351,HK_20_F0GBR054N4,0.038200
2052351,HK_20_F0000002PO,0.037400
2052352,HK_20_F00000Y909,0.053700
2052352,HK_20_0P0000VHMZ,0.085400
2052352,HK_20_F0GBR053E5,0.025000
2052352,HK_20_F0GBR04JV5,0.030000
2052352,HK_20_F00000JP5X,0.039800
2052352,HK_20_F0000002PO,0.030000
2052352,HK_20_F0HKG05BUU,0.124000
2052352,HK_20_F0GBR04D2K,0.062900
2052352,HK_20_F0GBR04AGE,0.211400
2052352,HK_20_F0000147JJ,0.120800
2052352,HK_20_F00000MC3V,0.059000
2052352,HK_20_F0GBR04MRX,0.123100
2052352,HK_20_F0GBR054N4,0.034900
2052353,HK_20_F00000Y909,0.053800
2052353,HK_20_0P0000VHMZ,0.085400
2052353,HK_20_F0GBR04JV5,0.030000
2052353,HK_20_F00000JP5X,0.037800
2052353,HK_20_F0000002PO,0.042300
2052353,HK_20_F0HKG05BUU,0.124000
2052353,HK_20_F0GBR04D2K,0.062900
2052353,HK_20_F0GBR053DP,0.025000
2052353,HK_20_F0GBR04AGE,0.201500
2052353,HK_20_F0000147JJ,0.120800
2052353,HK_20_F00000MC3V,0.059000
2052353,HK_20_F0GBR04MRX,0.123100
2052353,HK_20_F0GBR054N4,0.034400
2052354,HK_20_F00000Y909,0.053700
2052354,HK_20_0P0000VHMZ,0.085400
2052354,HK_20_F00000TX82,0.025000
2052354,HK_20_F0GBR04JV5,0.030000
2052354,HK_20_F00000JP5X,0.031300
2052354,HK_20_F0000002PO,0.033700
2052354,HK_20_F0HKG05BUU,0.124000
2052354,HK_20_F0GBR04D2K,0.062900
2052354,HK_20_F0GBR04AGE,0.216700
2052354,HK_20_F0000147JJ,0.120800
2052354,HK_20_F00000MC3V,0.059000
2052354,HK_20_F0GBR04MRX,0.123100
2052354,HK_20_F0GBR054N4,0.034400
2052355,HK_20_F00000Y909,0.053800
2052355,HK_20_0P0000VHMZ,0.085400
2052355,HK_20_F0GBR04JV5,0.030000
